system:index,Blue,Elevation,Green,NDBI,NDVI,NIR,NightLights,Red,SWIR,Urban,.geo
2133,0.024977499999999986,17,0.06444,-0.35112664,0.77139974,0.3555,0.91499996,0.04587749999999999,0.17072749999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7932710344872977,6.446984215304776]}"
2134,0.022254999999999997,0,0.051460000000000006,-0.3048903,0.2029489,0.07791500000000001,0.47000003,0.051624999999999976,0.041504999999999986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8277663413974876,6.617843782344309]}"
2135,0.030848749999999994,18,0.06005374999999999,-0.27877522,0.7555668,0.30826875,0.59,0.042921249999999994,0.1738625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8215679659370627,6.554512554813884]}"
2136,0.10360000000000003,6,0.09845749999999998,-0.30685908,-0.11101704,0.18112250000000002,0.675,0.22636,0.09606500000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.7120587585210414,6.436743421065814]}"
2137,0.032704999999999984,0,0.06939000000000001,-0.16516517,0.009070726,0.059655000000000014,0.635,0.05858249999999998,0.04274249999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.155471757044289,6.427580605167795]}"
2138,0.09496500000000002,6,0.13572,0.046697013,0.13717023,0.20210499999999998,0.31,0.15334750000000003,0.22190500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.296956414293113,6.381227536507227]}"
2139,0.042054999999999995,14,0.0686475,-0.138352,0.6381345,0.281195,0.595,0.06211625000000001,0.21284375000000003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8016253666296094,6.558015984421949]}"
2140,0.039139999999999994,5,0.07428499999999999,-0.31113067,0.672493,0.28406875,0.71,0.05562624999999999,0.14925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.0338352932926544,6.428119594338266]}"
2141,0.032594999999999985,7,0.08671499999999999,-0.2616898,0.59603727,0.336305,4.045,0.08511999999999997,0.19679750000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.20712031159931,6.506542518641901]}"
2142,0.03589500000000001,1,0.073845,-0.22782402,0.7362503,0.36229249999999996,0.665,0.055035,0.22784500000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7991999153624865,6.669047753539123]}"
2143,0.06285874999999999,17,0.10890749999999999,-0.057896838,0.48030385,0.3643,0.68,0.12789625000000002,0.32442499999999996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.87115496962046,6.682522482800915]}"
2144,0.041504999999999986,9,0.07736499999999999,-0.16135843,0.6291114,0.30461125,0.695,0.06934875000000001,0.21996625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8501343919720634,6.51570533453992]}"
2145,0.07885,21,0.10479624999999998,-0.14699754,0.53263384,0.31205000000000005,0.71000004,0.0951575,0.23206625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9695204932315478,6.6499136379873764]}"
2146,0.033915,0,0.05415500000000001,-0.10977592,-0.25213194,0.033708749999999996,1.145,0.0564375,0.027039999999999995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.655828796017011,6.552626092717232]}"
2147,0.039002499999999996,4,0.0800325,-0.18111943,0.35714513,0.16077249999999998,2.435,0.07615499999999997,0.11146499999999998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6377726588062087,6.568795767831384]}"
2148,0.06604874999999999,12,0.08934125000000001,-0.22825721,0.5655827,0.27390749999999997,1.11,0.07600375000000001,0.1721025,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.9436490130489057,6.535108944676901]}"
2149,0.10516750000000002,5,0.1656125,0.013019684,0.25004962,0.2991525,81.565,0.17947249999999998,0.30704499999999996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.013448110624992,6.466657320026994]}"
2150,0.040404999999999996,0,0.0721125,-0.1863654,-0.17985164,0.0477475,3.29,0.06868874999999999,0.032746250000000005,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.358845763087097,6.406560027519398]}"
2151,0.031219999999999998,16,0.0709575,-0.35439888,0.72940433,0.36878249999999996,1.4200001,0.05770249999999999,0.17578749999999999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7687470272308348,6.493067789380108]}"
2152,0.03420374999999999,5,0.07220875000000002,-0.22657074,0.67841744,0.2748975,2.2150002,0.052669999999999995,0.17334000000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.447509481629694,6.635630424969876]}"
2153,0.019174999999999998,0,0.043952500000000005,-0.3193353,0.23661186,0.0658975,0.985,0.040679999999999994,0.033997499999999986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.6946360162909744,6.6046385476677525]}"
2154,0.025830000000000006,14,0.05895374999999997,-0.34281686,0.80800927,0.3410075,0.61,0.03621125,0.16689125000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8431275327559313,6.569334757001855]}"
2155,0.0353175,0,0.08467999999999998,-0.14950928,0.5316697,0.24420750000000002,0.56,0.07467000000000001,0.18068250000000002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.163287100016129,6.429467067264445]}"
2156,0.031027499999999986,2,0.062460000000000016,-0.19752479,0.24029717,0.09119749999999999,0.45,0.05586000000000002,0.061112500000000014,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.81231074422878,6.451565623253786]}"
2157,0.04403499999999999,0,0.079675,-0.33779612,-0.219416,0.051460000000000006,1.8,0.08039000000000002,0.02547250000000001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.494401539460733,6.500344143181476]}"
2158,0.03652749999999999,6,0.08776,-0.21225935,0.6131555,0.27124,0.68,0.06504500000000002,0.176255,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.902591430282792,6.398475189962323]}"
2159,0.045217499999999994,0,0.08138000000000001,-0.07816131,-0.33298612,0.04002,1.64,0.07997749999999998,0.034217499999999984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4995219365802144,6.499266164840533]}"
